11085,Francis Gomez,AW00022084,53,50 and above,New,2013-10-08,145,1,70,3,3,70,70
11086,Toni Mehta,AW00022085,53,50 and above,New,2013-08-05,147,1,35,2,2,35,35
11087,Chelsea Sanchez,AW00022086,58,50 and above,New,2013-06-12,149,1,30,1,1,30,30
11088,Joan Coleman,AW00022087,53,50 and above,New,2013-07-10,148,1,94,4,4,94,94
11089,Hannah Diaz,AW00022088,59,50 and above,New,2013-04-14,151,1,570,3,3,570,570
11090,Mason Gray,AW00022089,59,50 and above,New,2013-04-08,151,1,554,3,3,554,554
11091,Alexandra Miller,AW00022090,64,50 and above,New,2013-02-09,153,1,32,2,2,32,32
11092,Kayla Griffin,AW00022091,64,50 and above,New,2013-04-25,151,1,549,2,2,549,549
11093,Andrea Young,AW00022092,65,50 and above,New,2013-04-12,151,1,563,3,3,563,563
11094,Sydney Baker,AW00022093,65,50 and above,New,2013-05-16,150,1,589,4,4,589,589
11095,Jared Watson,AW00022094,65,50 and above,New,2013-05-08,150,1,540,1,1,540,540
11096,Brandon Perry,AW00022095,64,50 and above,New,2013-11-10,144,1,142,2,2,142,142
11097,Bryce Cooper,AW00022096,66,50 and above,New,2013-05-03,150,1,134,4,4,134,134
11098,David Anderson,AW00022097,79,50 and above,New,2013-02-16,153,1,62,3,3,62,62
11099,Katherine Brooks,AW00022098,84,50 and above,New,2013-06-28,149,1,70,3,3,70,70
11100,Joel Schmidt,AW00022099,85,50 and above,New,2013-05-13,150,1,563,3,3,563,563
11101,Fernando Hall,AW00022100,43,40-49,New,2013-08-08,147,1,91,4,4,91,91
11102,Carol White,AW00022101,54,50 and above,New,2013-10-06,145,1,32,2,2,32,32
11103,Eduardo Cox,AW00022102,54,50 and above,New,2013-10-06,145,1,85,3,3,85,85
11104,Alexandra Hernandez,AW00022103,54,50 and above,New,2013-05-23,150,1,70,3,3,70,70
11105,Richard Adams,AW00022104,60,50 and above,New,2013-05-07,150,1,554,3,3,554,554
11106,Taylor Cooper,AW00022105,60,50 and above,New,2014-01-01,142,1,45,4,4,45,45
11107,Olivia Long,AW00022106,49,40-49,New,2013-05-11,150,1,554,3,3,554,554
11108,Michael Jones,AW00022107,60,50 and above,New,2013-06-12,149,1,72,2,2,72,72
11109,Eduardo Powell,AW00022108,66,50 and above,New,2013-04-18,151,1,85,3,3,85,85
11110,Jonathan Mitchell,AW00022109,66,50 and above,VIP,2013-01-10,154,2,5971,3,3,2985,271
11111,Eduardo King,AW00022110,65,50 and above,New,2013-12-24,143,1,35,2,2,35,35
11112,Gabriella King,AW00022111,65,50 and above,New,2013-12-01,143,1,1174,2,2,1174,1174
11113,Paige Reed,AW00022112,65,50 and above,VIP,2013-02-20,153,2,6047,4,4,3023,262
11114,Katherine Garcia,AW00022113,61,50 and above,New,2013-05-17,150,1,589,4,4,589,589
11115,Lucas Martin,AW00022114,66,50 and above,Regular,2013-05-30,150,2,4183,5,5,2091,160
11116,Dalton Rogers,AW00022115,67,50 and above,New,2013-05-07,150,1,625,3,3,625,625
11117,Robert Lopez,AW00022116,61,50 and above,New,2013-05-28,150,1,563,3,3,563,563
11118,Sydney Perez,AW00022117,67,50 and above,Regular,2013-07-14,148,2,4158,4,4,2079,148
11119,Jennifer Parker,AW00022118,67,50 and above,Regular,2013-07-26,148,2,4158,4,4,2079,154
11120,Hailey Flores,AW00022119,61,50 and above,New,2013-05-28,150,1,563,3,3,563,563
11121,Jennifer Perry,AW00022120,66,50 and above,VIP,2013-03-04,152,2,5962,2,2,2981,259
11122,Jackson Henderson,AW00022121,68,50 and above,VIP,2013-05-28,150,2,5997,3,3,2998,249
11123,Rachel Butler,AW00022122,67,50 and above,New,2013-04-13,151,1,94,4,4,94,94
11124,Isabella Bailey,AW00022123,83,50 and above,New,2013-05-24,150,1,30,1,1,30,30
11125,Desiree Alonso,AW00022124,82,50 and above,New,2013-11-12,144,1,35,2,2,35,35
11126,Zachary Garcia,AW00022125,83,50 and above,New,2013-03-11,152,1,35,2,2,35,35
11127,Rachel Ward,AW00022126,82,50 and above,New,2013-08-20,147,1,35,2,2,35,35
11128,Marcus Thompson,AW00022127,76,50 and above,New,2013-05-09,150,1,90,3,3,90,90
11129,Melissa Perry,AW00022128,82,50 and above,Regular,2013-07-25,148,2,4142,5,5,2071,159
11130,Chloe Hall,AW00022129,81,50 and above,New,2013-05-13,150,1,575,2,2,575,575
11131,Xavier Bryant,AW00022130,76,50 and above,New,2013-05-09,150,1,575,2,2,575,575
11132,Jessica Cook,AW00022131,82,50 and above,New,2013-05-19,150,1,561,2,2,561,561
11133,Rachael Mehta,AW00022132,82,50 and above,New,2013-05-28,150,1,563,4,4,563,563
11134,Xavier Adams,AW00022133,81,50 and above,New,2013-05-19,150,1,556,4,4,556,556
11135,Leonard Raji,AW00022134,80,50 and above,New,2013-09-25,146,1,144,5,5,144,144
11136,Julia Hernandez,AW00022135,81,50 and above,New,2013-05-06,150,1,575,2,2,575,575
11137,Devin Evans,AW00022136,80,50 and above,New,2013-05-06,150,1,554,3,3,554,554
11138,Elizabeth Griffin,AW00022137,80,50 and above,New,2013-12-05,143,1,1184,4,4,1184,1184
11139,Alexandra Brooks,AW00022138,79,50 and above,New,2013-04-17,151,1,37,3,3,37,37
11140,Jaime Pal,AW00022139,74,50 and above,New,2013-05-12,150,1,549,2,2,549,549
11141,Makayla Sanchez,AW00022140,78,50 and above,New,2013-12-25,143,1,1120,1,1,1120,1120
11142,Jesse Carter,AW00022141,73,50 and above,New,2013-08-26,147,1,166,3,3,166,166
11143,Nelson Alonso,AW00022142,79,50 and above,New,2013-03-27,152,1,72,5,5,72,72
11144,Summer Prasad,AW00022143,78,50 and above,New,2013-02-15,153,1,40,2,2,40,40
11145,Zachary Wang,AW00022144,79,50 and above,New,2013-07-13,148,1,90,3,3,90,90
11146,Eduardo Kelly,AW00022145,79,50 and above,New,2013-03-22,152,1,37,3,3,37,37
11147,Benjamin Chen,AW00022146,72,50 and above,New,2013-12-11,143,1,37,3,3,37,37
11148,Brett Kapoor,AW00022147,73,50 and above,New,2013-08-24,147,1,70,1,1,70,70
11149,Candace Prasad,AW00022148,73,50 and above,New,2013-06-22,149,1,70,1,1,70,70
11150,Gregory Shen,AW00022149,72,50 and above,New,2013-12-30,143,1,124,2,2,124,124
11151,Damien Liang,AW00022150,73,50 and above,New,2013-03-11,152,1,70,1,1,70,70
11152,Neil Jimenez,AW00022151,71,50 and above,New,2013-09-08,146,1,134,2,2,134,134
11153,Marcus King,AW00022152,42,40-49,New,2013-12-07,143,1,1205,3,3,1205,1205
11154,Alyssa Kelly,AW00022153,41,40-49,New,2013-05-28,150,1,549,2,2,549,549
11155,Yolanda Yuan,AW00022154,43,40-49,New,2013-02-04,153,1,37,3,3,37,37
11156,Steve Cai,AW00022155,71,50 and above,New,2013-09-07,146,1,70,1,1,70,70
11157,Jamie Zheng,AW00022156,72,50 and above,New,2013-03-06,152,1,70,1,1,70,70
11158,Maria Richardson,AW00022157,42,40-49,New,2013-10-08,145,1,32,2,2,32,32
11159,Amber Phillips,AW00022158,43,40-49,New,2013-06-06,149,1,37,3,3,37,37
11160,David Davis,AW00022159,43,40-49,New,2013-12-11,143,1,32,2,2,32,32
11161,Alex Richardson,AW00022160,42,40-49,New,2013-06-03,149,1,37,3,3,37,37
11162,Rachel Clark,AW00022161,42,40-49,New,2013-12-20,143,1,72,5,5,72,72
11163,Brad Yuan,AW00022162,43,40-49,New,2013-06-05,149,1,70,3,3,70,70
11164,Morgan Scott,AW00022163,43,40-49,New,2013-02-04,153,1,37,3,3,37,37
11165,Destiny Morris,AW00022164,42,40-49,New,2013-06-10,149,1,563,3,3,563,563
11166,Aaron Perez,AW00022165,43,40-49,New,2013-05-18,150,1,191,3,3,191,191
11167,Katherine Gray,AW00022166,43,40-49,New,2013-06-12,149,1,70,3,3,70,70
11168,Colleen Yang,AW00022167,65,50 and above,New,2013-02-10,153,1,124,2,2,124,124
11169,Erica Wang,AW00022168,71,50 and above,Regular,2013-05-29,150,2,2997,4,4,1498,230
11170,Jenny Li,AW00022169,69,50 and above,New,2013-06-19,149,1,79,2,2,79,79
11171,Cynthia Martinez,AW00022170,69,50 and above,Regular,2013-05-03,150,2,2745,4,4,1372,211
11172,Meredith Gonzalez,AW00022171,69,50 and above,Regular,2013-05-15,150,2,2722,2,2,1361,209
11173,Cesar Sara,AW00022172,63,50 and above,Regular,2013-05-24,150,2,2932,8,8,1466,225
11174,Bianca Cai,AW00022173,68,50 and above,Regular,2013-05-06,150,2,2736,4,4,1368,210
11175,Micah Lu,AW00022174,68,50 and above,Regular,2013-04-30,151,2,3007,3,3,1503,250
11176,Joy Dominguez,AW00022175,67,50 and above,Regular,2013-05-02,150,2,3018,3,3,1509,232
11177,Alejandro Yang,AW00022176,66,50 and above,New,2013-07-05,148,1,101,4,4,101,101
11178,Meghan Suarez,AW00022177,67,50 and above,New,2013-07-13,148,1,24,2,2,24,24
11179,Jessica Bell,AW00022178,67,50 and above,Regular,2013-11-13,144,2,4233,4,4,2116,222
11180,Abby Mehta,AW00022179,66,50 and above,New,2013-06-15,149,1,22,1,1,22,22
11181,Joe Srini,AW00022180,60,50 and above,Regular,2013-11-05,144,2,4633,3,2,2316,231
11182,Gary Romero,AW00022181,49,40-49,Regular,2013-11-08,144,2,4674,5,5,2337,246
11183,Madeline Parker,AW00022182,44,40-49,VIP,2013-06-28,149,2,6006,4,4,3003,240
11184,Benjamin Jones,AW00022183,44,40-49,New,2013-10-17,145,1,32,2,2,32,32
11185,Jeremy Carter,AW00022184,44,40-49,New,2013-10-13,145,1,37,3,3,37,37
11186,Connor Henderson,AW00022185,45,40-49,New,2013-03-26,152,1,39,2,2,39,39
11187,Jonathan Foster,AW00022186,44,40-49,New,2013-12-23,143,1,1174,2,2,1174,1174
11188,Hannah Russell,AW00022187,46,40-49,New,2014-01-01,142,1,32,2,2,32,32
11189,Sarah Barnes,AW00022188,41,40-49,New,2013-12-20,143,1,1179,3,3,1179,1179
11190,Linda Hernandez,AW00022189,47,40-49,New,2013-06-20,149,1,549,2,2,549,549
11191,Carlos Richardson,AW00022190,44,40-49,New,2013-10-22,145,1,37,3,3,37,37
11192,Jack Adams,AW00022191,44,40-49,New,2013-05-17,150,1,94,4,4,94,94
11193,Henry Zimmerman,AW00022192,43,40-49,New,2013-06-24,149,1,85,3,3,85,85
11194,Toni Garcia,AW00022193,64,50 and above,Regular,2013-10-31,145,2,4886,2,2,2443,271
11195,Bruce Sai,AW00022194,54,50 and above,Regular,2013-11-26,144,2,4634,3,3,2317,243
11196,Philip Romero,AW00022195,64,50 and above,Regular,2013-12-03,143,2,4909,5,5,2454,245
11197,Francis Romero,AW00022196,58,50 and above,Regular,2013-12-04,143,2,4633,3,2,2316,231
11198,Larry Dominguez,AW00022197,63,50 and above,Regular,2013-12-04,143,2,4741,6,6,2370,237
11199,Frank Hernandez,AW00022198,52,50 and above,Regular,2013-11-30,144,2,4662,4,4,2331,245
11200,David Lee,AW00022199,64,50 and above,Regular,2013-12-09,143,2,4694,5,5,2347,234
11201,Martha Ye,AW00022200,63,50 and above,Regular,2013-12-15,143,2,4660,3,3,2330,233
11202,Lindsey Luo,AW00022201,63,50 and above,VIP,2013-12-09,143,2,5012,6,6,2506,263
11203,Roberto Diaz,AW00022202,62,50 and above,Regular,2013-12-28,143,2,4672,6,6,2336,245
11204,Alisha Zheng,AW00022203,56,50 and above,Regular,2013-12-04,143,2,4625,2,2,2312,243
11205,Dustin Xie,AW00022204,62,50 and above,New,2013-07-15,148,1,42,3,3,42,42
11206,Bobby Saunders,AW00022205,61,50 and above,New,2013-07-20,148,1,121,3,3,121,121
11207,Cynthia Rodriguez,AW00022206,56,50 and above,New,2013-08-12,147,1,201,4,4,201,201
11208,Nancy Sanchez,AW00022207,62,50 and above,Regular,2013-12-27,143,2,4921,3,3,2460,259
11209,Candice Liang,AW00022208,60,50 and above,New,2013-03-31,152,1,42,3,3,42,42
11210,Cedric Shen,AW00022209,61,50 and above,New,2013-05-03,150,1,75,3,3,75,75
11211,Martha Yang,AW00022210,55,50 and above,New,2013-06-11,149,1,35,1,1,35,35
11212,Richard Gray,AW00022211,46,40-49,New,2013-05-15,150,1,37,3,3,37,37
11213,Kara Xu,AW00022212,61,50 and above,New,2013-05-03,150,1,40,2,2,40,40
11214,Jay Patel,AW00022213,61,50 and above,New,2013-02-27,153,1,59,3,3,59,59
11215,Sabrina Ruiz,AW00022214,55,50 and above,New,2013-09-29,146,1,42,3,3,42,42
11216,Samuel Lal,AW00022215,53,50 and above,New,2013-04-14,151,1,79,4,4,79,79
11217,Marcus Howard,AW00022216,48,40-49,New,2013-06-11,149,1,564,2,2,564,564
11218,Dylan Powell,AW00022217,62,50 and above,New,2014-01-17,142,1,61,4,4,61,61
11219,Christian Bryant,AW00022218,63,50 and above,New,2013-12-24,143,1,1155,2,2,1155,1155
11220,Juha-Pekka Posti,AW00022219,63,50 and above,New,2013-11-22,144,1,13,2,2,13,13
11221,Brandon Sharma,AW00022220,58,50 and above,New,2013-12-26,143,1,1179,3,3,1179,1179
11222,Benjamin Kumar,AW00022221,57,50 and above,New,2013-12-14,143,1,1155,2,2,1155,1155
11223,Angel Hill,AW00022222,62,50 and above,New,2013-12-19,143,1,94,4,4,94,94
11224,Gabrielle Parker,AW00022223,63,50 and above,New,2013-09-27,146,1,35,2,2,35,35
11225,Katherine Alexander,AW00022224,63,50 and above,New,2013-06-10,149,1,624,5,5,624,624
11226,Jessica Murphy,AW00022225,63,50 and above,New,2013-06-27,149,1,604,2,2,604,604
11227,Morgan Sanders,AW00022226,63,50 and above,New,2013-03-18,152,1,35,2,2,35,35
11228,Barbara Cai,AW00022227,64,50 and above,New,2013-03-26,152,1,35,2,2,35,35
11229,Katelyn Gonzalez,AW00022228,63,50 and above,New,2013-10-31,145,1,37,3,3,37,37
11230,Wyatt Perry,AW00022229,58,50 and above,New,2013-12-04,143,1,1147,3,3,1147,1147
11231,Jordyn Bennett,AW00022230,63,50 and above,Regular,2013-09-25,146,2,4223,5,5,2111,150
11232,Grace Brooks,AW00022231,64,50 and above,New,2013-05-30,150,1,609,4,4,609,609
11233,Paige Brooks,AW00022232,47,40-49,VIP,2013-06-16,149,2,5985,5,5,2992,239
11234,Xavier Martin,AW00022233,48,40-49,VIP,2013-06-14,149,2,5997,3,3,2998,239
11235,Katherine Gonzalez,AW00022234,48,40-49,VIP,2013-07-12,148,2,5976,4,4,2988,229
11236,Sebastian Peterson,AW00022235,42,40-49,New,2013-12-19,143,1,1155,2,2,1155,1155
11237,Jose Gonzalez,AW00022236,50,50 and above,New,2013-12-27,143,1,1179,3,3,1179,1179
11238,Angel Morris,AW00022237,50,50 and above,New,2013-07-27,148,1,30,1,1,30,30
11239,Alex Murphy,AW00022238,49,40-49,New,2013-12-27,143,1,1155,2,2,1155,1155
11240,Jesse Cook,AW00022239,50,50 and above,New,2013-07-01,148,1,32,2,2,32,32
11241,Miguel Powell,AW00022240,49,40-49,New,2013-06-04,149,1,32,2,2,32,32
11242,Alexandria Washington,AW00022241,50,50 and above,New,2013-12-11,143,1,1149,3,3,1149,1149
11243,Cameron Walker,AW00022242,49,40-49,New,2013-03-06,152,1,37,3,3,37,37
11244,Emma Lewis,AW00022243,50,50 and above,New,2013-12-04,143,1,1170,2,2,1170,1170
11245,Shelby Howard,AW00022244,51,50 and above,New,2013-04-05,151,1,30,1,1,30,30
11246,Evan Lopez,AW00022245,45,40-49,New,2013-12-08,143,1,1188,4,4,1188,1188
11247,Jacqueline Cox,AW00022246,51,50 and above,New,2013-12-02,143,1,1170,2,2,1170,1170
11248,Ryan Williams,AW00022247,50,50 and above,VIP,2013-07-14,148,2,5978,5,5,2989,239
11249,Gary Ramos,AW00022248,45,40-49,New,2013-12-01,143,1,1134,3,3,1134,1134
11250,Kevin Chen,AW00022249,48,40-49,New,2013-06-27,149,1,540,1,1,540,540
11251,Michael Wilson,AW00022250,48,40-49,New,2013-06-27,149,1,549,2,2,549,549
11252,Martha She,AW00022251,44,40-49,VIP,2013-08-24,147,2,5971,3,3,2985,229
11253,Makayla Brooks,AW00022252,49,40-49,VIP,2013-07-31,148,2,6047,4,4,3023,241
11254,Stephanie Reed,AW00022253,50,50 and above,New,2013-12-28,143,1,1174,2,2,1174,1174
11255,Fernando Scott,AW00022254,49,40-49,New,2013-01-13,154,1,554,3,3,554,554
11256,Nicole Rogers,AW00022255,44,40-49,New,2013-06-26,149,1,599,3,3,599,599
11257,Edwin Lu,AW00022256,50,50 and above,New,2013-06-01,149,1,570,3,3,570,570
11258,Carrie Romero,AW00022257,50,50 and above,New,2013-06-06,149,1,540,1,1,540,540
11259,Jessica Reed,AW00022258,50,50 and above,New,2013-06-16,149,1,549,2,2,549,549
11260,Dalton Mitchell,AW00022259,47,40-49,New,2013-01-08,154,1,563,4,4,563,563
11261,Courtney Allen,AW00022260,52,50 and above,New,2013-01-07,154,1,563,3,3,563,563
11262,Isaac Allen,AW00022261,47,40-49,New,2012-12-28,155,1,561,2,2,561,561
11263,Marcus Collins,AW00022262,47,40-49,New,2013-01-22,154,1,540,1,1,540,540
11264,Patrick Blue,AW00022263,54,50 and above,New,2014-01-22,142,1,35,2,2,35,35
11265,Stephanie Coleman,AW00022264,53,50 and above,New,2013-06-10,149,1,90,3,3,90,90
11266,Jeremiah Sanchez,AW00022265,53,50 and above,New,2013-03-10,152,1,22,1,1,22,22
11267,Rachel Sanders,AW00022266,53,50 and above,New,2013-06-26,149,1,724,4,4,724,724
11268,Brianna Rodriguez,AW00022267,54,50 and above,Regular,2013-10-01,145,2,4167,5,5,2083,148
11269,Alexandra Barnes,AW00022268,50,50 and above,VIP,2013-08-26,147,2,6031,5,5,3015,231
11270,Caleb Yang,AW00022269,40,40-49,New,2013-07-23,148,1,94,4,4,94,94
11271,Antonio Gonzales,AW00022270,51,50 and above,New,2013-06-07,149,1,609,4,4,609,609
11272,Connor Mitchell,AW00022271,45,40-49,New,2013-06-19,149,1,613,5,5,613,613
11273,Isabella Kelly,AW00022272,45,40-49,New,2013-06-21,149,1,571,4,4,571,571
11274,Patricia Rodriguez,AW00022273,54,50 and above,New,2013-01-17,154,1,575,2,2,575,575
11275,Adam Chen,AW00022274,54,50 and above,New,2013-01-21,154,1,575,2,2,575,575
11276,Ian Bailey,AW00022275,49,40-49,New,2013-02-08,153,1,615,3,3,615,615
11277,Gabriella Gray,AW00022276,55,50 and above,New,2013-02-02,153,1,599,3,3,599,599
11278,Arianna Torres,AW00022277,49,40-49,New,2014-01-25,142,1,30,1,1,30,30
11279,Mariah Gray,AW00022278,49,40-49,New,2013-03-16,152,1,7,2,2,7,7
11280,Riley Kelly,AW00022279,54,50 and above,New,2013-12-04,143,1,30,1,1,30,30
11281,Luis Scott,AW00022280,49,40-49,New,2013-05-17,150,1,32,2,2,32,32
11282,Alexia Diaz,AW00022281,54,50 and above,New,2013-02-15,153,1,540,1,1,540,540
11283,Jonathan Hughes,AW00022282,50,50 and above,New,2013-01-30,154,1,575,2,2,575,575
11284,Eduardo Davis,AW00022283,55,50 and above,New,2013-08-20,147,1,157,4,4,157,157
11285,Kristy Sanz,AW00022284,50,50 and above,New,2013-01-28,154,1,600,4,4,600,600
11286,Meredith Moreno,AW00022285,55,50 and above,New,2013-07-14,148,1,90,3,3,90,90
11287,Gabriel Hughes,AW00022286,50,50 and above,New,2013-05-12,150,1,35,2,2,35,35
11288,Megan Griffin,AW00022287,50,50 and above,New,2013-02-18,153,1,540,1,1,540,540
11289,Isabel Patterson,AW00022288,55,50 and above,New,2013-02-07,153,1,561,2,2,561,561
11290,Thomas Long,AW00022289,45,40-49,New,2013-02-06,153,1,561,2,2,561,561
11291,Jocelyn Jenkins,AW00022290,45,40-49,New,2013-06-05,149,1,600,4,4,600,600
11292,Carlos Morris,AW00022291,51,50 and above,New,2013-05-31,150,1,575,2,2,575,575
11293,Stacy Gomez,AW00022292,57,50 and above,New,2013-06-26,149,1,554,3,3,554,554
11294,Jasmine Johnson,AW00022293,57,50 and above,New,2013-06-06,149,1,561,2,2,561,561
11295,Rachel Brown,AW00022294,51,50 and above,New,2013-06-22,149,1,650,5,5,650,650
11296,Jade Morgan,AW00022295,52,50 and above,New,2013-06-23,149,1,600,4,4,600,600
11297,Benjamin Johnson,AW00022296,41,40-49,New,2013-10-27,145,1,133,5,5,133,133
11298,Jasmine Garcia,AW00022297,51,50 and above,New,2013-06-16,149,1,600,4,4,600,600
11299,Marcus Williams,AW00022298,46,40-49,New,2013-07-24,148,1,578,4,4,578,578
11300,Richard Murphy,AW00022299,51,50 and above,Regular,2013-10-28,145,2,4145,4,4,2072,148
11301,Kaitlyn Price,AW00022300,51,50 and above,New,2013-02-22,153,1,549,2,2,549,549
11302,Abigail Rodriguez,AW00022301,51,50 and above,New,2013-02-06,153,1,540,1,1,540,540
11303,Clayton Guo,AW00022302,46,40-49,New,2013-07-10,148,1,1764,3,3,1764,1764
11304,Philip Alonso,AW00022303,48,40-49,New,2013-12-14,143,1,21,1,1,21,21
11305,Jaime Vazquez,AW00022304,48,40-49,New,2013-07-22,148,1,37,3,3,37,37
11306,Anne Carlson,AW00022305,47,40-49,New,2014-01-05,142,1,120,4,4,120,120
11307,Ivan Kapoor,AW00022306,47,40-49,New,2013-05-05,150,1,561,2,2,561,561
11308,Sarah Ross,AW00022307,41,40-49,New,2013-10-01,145,1,804,3,3,804,804
11309,Cassandra Lopez,AW00022308,46,40-49,New,2013-06-30,149,1,1769,4,4,1769,1769
11310,Leah Zhou,AW00022309,47,40-49,New,2013-08-13,147,1,1786,3,3,1786,1786
11311,Christina Sanders,AW00022310,42,40-49,New,2013-06-24,149,1,94,3,3,94,94
11312,Bruce Sara,AW00022311,47,40-49,New,2013-07-15,148,1,1739,4,4,1739,1739
11313,Kristi Mehta,AW00022312,42,40-49,New,2013-01-11,154,1,2478,3,3,2478,2478
11314,Jarrod Martinez,AW00022313,48,40-49,New,2013-08-03,147,1,1736,2,2,1736,1736
11315,Brandy Patel,AW00022314,48,40-49,New,2013-08-01,147,1,84,3,3,84,84
11316,Darren Raman,AW00022315,43,40-49,New,2013-10-23,145,1,40,2,2,40,40
11317,Deanna Sara,AW00022316,49,40-49,New,2013-05-29,150,1,618,4,4,618,618
11318,Karla Nath,AW00022317,43,40-49,New,2013-03-01,152,1,14,2,2,14,14
11319,Ramon Xu,AW00022318,49,40-49,New,2013-12-26,143,1,1174,2,2,1174,1174
11320,Jorge Zhou,AW00022319,48,40-49,New,2013-05-25,150,1,554,3,3,554,554
11321,Danny Gill,AW00022320,48,40-49,New,2013-08-06,147,1,1736,2,2,1736,1736
11322,Alan Zeng,AW00022321,50,50 and above,New,2013-08-12,147,1,1701,1,1,1701,1701
11323,Roger Zhao,AW00022322,48,40-49,New,2013-05-03,150,1,600,4,4,600,600
11324,Erica Liang,AW00022323,48,40-49,New,2013-01-21,154,1,2443,1,1,2443,2443
11325,Kari Gill,AW00022324,48,40-49,New,2013-03-28,152,1,25,1,1,25,25
11326,Noah Rodriguez,AW00022325,44,40-49,New,2013-07-29,148,1,14,2,2,14,14
11327,Riley Howard,AW00022326,45,40-49,New,2013-11-06,144,1,40,3,3,40,40
11328,Jake Cai,AW00022327,40,40-49,New,2013-02-16,153,1,575,2,2,575,575
11329,Grace Anderson,AW00022328,46,40-49,New,2013-02-08,153,1,549,2,2,549,549
11330,Grace Peterson,AW00022329,46,40-49,New,2013-02-24,153,1,575,2,2,575,575
11331,Jose Walker,AW00022330,46,40-49,New,2013-01-28,154,1,609,4,4,609,609
11332,Michele Yuan,AW00022331,90,50 and above,New,2014-01-15,142,1,15,2,2,15,15
11333,Brittany Bennett,AW00022332,88,50 and above,New,2013-06-16,149,1,40,2,2,40,40
11334,Gabriella Watson,AW00022333,88,50 and above,New,2013-03-04,152,1,70,3,3,70,70
11335,Juan Serrano,AW00022334,48,40-49,New,2013-02-23,153,1,549,2,2,549,549
11336,Anthony Taylor,AW00022335,48,40-49,New,2013-03-11,152,1,578,4,4,578,578
11337,Frank Moreno,AW00022336,48,40-49,New,2013-03-26,152,1,600,4,4,600,600
11338,Haley Jenkins,AW00022337,67,50 and above,New,2013-10-14,145,1,50,3,3,50,50
11339,Thomas Russell,AW00022338,61,50 and above,New,2013-02-02,153,1,69,3,3,69,69
11340,Richard Nelson,AW00022339,66,50 and above,New,2013-08-01,147,1,15,2,2,15,15
11341,Isaac Young,AW00022340,66,50 and above,New,2013-09-02,146,1,15,2,2,15,15
11342,Tristan Washington,AW00022341,66,50 and above,New,2014-01-27,142,1,74,4,4,74,74
11343,Jon Lal,AW00022342,60,50 and above,New,2013-10-01,145,1,69,3,3,69,69
11344,Brittany Powell,AW00022343,65,50 and above,New,2013-04-04,151,1,2422,4,4,2422,2422
11345,Krystal Yang,AW00022344,65,50 and above,New,2013-05-28,150,1,2419,2,2,2419,2419
11346,Amanda James,AW00022345,64,50 and above,New,2013-02-17,153,1,74,3,3,74,74
11347,Catherine Howard,AW00022346,54,50 and above,New,2013-03-01,152,1,575,2,2,575,575
11348,Abigail Long,AW00022347,58,50 and above,New,2013-09-18,146,1,50,3,3,50,50
11349,Zoe Torres,AW00022348,64,50 and above,New,2013-05-26,150,1,15,2,2,15,15
11350,Mason Morris,AW00022349,58,50 and above,New,2013-08-17,147,1,125,2,2,125,125
11351,Riley Powell,AW00022350,64,50 and above,New,2013-10-19,145,1,15,2,2,15,15
11352,Sarah Davis,AW00022351,63,50 and above,New,2013-06-19,149,1,70,3,3,70,70
11353,Elizabeth Moore,AW00022352,62,50 and above,New,2013-09-07,146,1,10,1,1,10,10
11354,Amanda Allen,AW00022353,63,50 and above,New,2013-07-20,148,1,40,2,2,40,40
11355,Sara King,AW00022354,63,50 and above,New,2013-07-06,148,1,40,2,2,40,40
11356,Logan Jones,AW00022355,46,40-49,New,2013-06-04,149,1,10,1,1,10,10
11357,Charles Ward,AW00022356,63,50 and above,New,2014-01-26,142,1,50,3,3,50,50
11358,Justin Lal,AW00022357,46,40-49,New,2014-01-14,142,1,50,3,3,50,50
11359,Sydney Butler,AW00022358,62,50 and above,New,2013-05-22,150,1,39,2,2,39,39
11360,Ethan Lee,AW00022359,56,50 and above,New,2013-05-03,150,1,7,2,2,7,7
11361,Caleb Collins,AW00022360,62,50 and above,New,2013-07-27,148,1,59,5,5,59,59
11362,Nathan White,AW00022361,61,50 and above,New,2013-06-23,149,1,35,2,2,35,35
11363,Austin Russell,AW00022362,61,50 and above,New,2013-09-10,146,1,35,2,2,35,35
11364,Faith Diaz,AW00022363,56,50 and above,New,2013-06-26,149,1,57,2,2,57,57
11365,Katherine Jenkins,AW00022364,61,50 and above,New,2013-07-18,148,1,45,4,4,45,45
11366,Sebastian Richardson,AW00022365,62,50 and above,New,2013-02-07,153,1,32,2,2,32,32
11367,Logan Henderson,AW00022366,61,50 and above,New,2013-08-06,147,1,57,2,2,57,57
11368,Jasmine Griffin,AW00022367,61,50 and above,New,2013-04-26,151,1,70,3,3,70,70
11369,Edward Ross,AW00022368,50,50 and above,New,2013-03-22,152,1,615,3,3,615,615
11370,Louis Deng,AW00022369,61,50 and above,New,2013-06-11,149,1,70,3,3,70,70
11371,Carol Patterson,AW00022370,61,50 and above,New,2013-12-26,143,1,160,4,4,160,160
11372,Blake Powell,AW00022371,47,40-49,New,2013-07-28,148,1,40,2,2,40,40
11373,Melanie Perry,AW00022372,47,40-49,New,2013-03-07,152,1,575,2,2,575,575
11374,Gabrielle Bell,AW00022373,46,40-49,VIP,2013-08-31,147,2,5976,4,4,2988,229
11375,Luke Patterson,AW00022374,47,40-49,New,2013-03-27,152,1,600,4,4,600,600
11376,Jasmine Williams,AW00022375,46,40-49,New,2013-09-12,146,1,35,2,2,35,35
